feedback_date,theme,theme_count,total_feedback,theme_share,theme_label
2024-03-13,app_performance,14,134,0.1044776119402985,App Performance
2024-03-14,app_performance,18,122,0.1475409836065573,App Performance
2024-03-15,app_performance,24,152,0.1578947368421052,App Performance
2024-03-16,app_performance,14,139,0.1007194244604316,App Performance
2024-03-17,app_performance,19,135,0.1407407407407407,App Performance
2024-03-18,app_performance,21,143,0.1468531468531468,App Performance
2024-03-19,app_performance,21,140,0.15,App Performance
2024-03-20,app_performance,18,122,0.1475409836065573,App Performance
2024-03-21,app_performance,21,126,0.1666666666666666,App Performance
2024-03-22,app_performance,15,123,0.1219512195121951,App Performance
2024-03-23,app_performance,14,124,0.1129032258064516,App Performance
2024-03-24,app_performance,24,158,0.1518987341772152,App Performance
2024-03-25,app_performance,32,156,0.2051282051282051,App Performance
2024-03-26,app_performance,16,131,0.1221374045801526,App Performance
2024-03-27,app_performance,32,134,0.2388059701492537,App Performance
2024-03-28,app_performance,17,130,0.1307692307692307,App Performance
2024-03-29,app_performance,18,151,0.119205298013245,App Performance
2024-03-30,app_performance,18,121,0.1487603305785124,App Performance
2024-03-31,app_performance,23,133,0.1729323308270676,App Performance
2024-04-01,app_performance,23,136,0.1691176470588235,App Performance
2024-04-02,app_performance,21,124,0.1693548387096774,App Performance
2024-04-03,app_performance,13,117,0.1111111111111111,App Performance
2024-04-04,app_performance,20,132,0.1515151515151515,App Performance
2024-04-05,app_performance,20,135,0.1481481481481481,App Performance
2024-04-06,app_performance,22,132,0.1666666666666666,App Performance
2024-04-07,app_performance,22,124,0.1774193548387097,App Performance
2024-04-08,app_performance,25,139,0.1798561151079136,App Performance
2024-04-09,app_performance,16,130,0.123076923076923,App Performance
2024-04-10,app_performance,23,152,0.1513157894736842,App Performance
2024-04-11,app_performance,21,108,0.1944444444444444,App Performance
2024-04-12,app_performance,22,133,0.1654135338345864,App Performance
2024-04-13,app_performance,13,123,0.1056910569105691,App Performance
2024-04-14,app_performance,18,143,0.1258741258741259,App Performance
2024-04-15,app_performance,26,130,0.2,App Performance
2024-04-16,app_performance,27,127,0.2125984251968504,App Performance
2024-04-17,app_performance,14,121,0.1157024793388429,App Performance
2024-04-18,app_performance,21,155,0.1354838709677419,App Performance
2024-04-19,app_performance,18,137,0.1313868613138686,App Performance
2024-04-20,app_performance,28,147,0.1904761904761904,App Performance
2024-04-21,app_performance,19,137,0.1386861313868613,App Performance
2024-04-22,app_performance,22,130,0.1692307692307692,App Performance
2024-04-23,app_performance,19,119,0.1596638655462184,App Performance
2024-04-24,app_performance,12,121,0.0991735537190082,App Performance
2024-04-25,app_performance,19,124,0.1532258064516129,App Performance
2024-04-26,app_performance,18,138,0.1304347826086956,App Performance
2024-04-27,app_performance,23,118,0.1949152542372881,App Performance
2024-04-28,app_performance,23,127,0.1811023622047244,App Performance
2024-04-29,app_performance,27,131,0.2061068702290076,App Performance
2024-04-30,app_performance,21,137,0.1532846715328467,App Performance
2024-05-01,app_performance,24,136,0.1764705882352941,App Performance
2024-05-02,app_performance,12,101,0.1188118811881188,App Performance
2024-05-03,app_performance,30,138,0.217391304347826,App Performance
2024-05-04,app_performance,16,135,0.1185185185185185,App Performance
2024-05-05,app_performance,21,116,0.1810344827586207,App Performance
2024-05-06,app_performance,20,140,0.1428571428571428,App Performance
2024-05-07,app_performance,18,124,0.1451612903225806,App Performance
2024-05-08,app_performance,29,141,0.2056737588652482,App Performance
2024-05-09,app_performance,16,125,0.128,App Performance
2024-05-10,app_performance,20,133,0.150375939849624,App Performance
2024-05-11,app_performance,23,137,0.1678832116788321,App Performance
2024-05-12,app_performance,29,133,0.2180451127819548,App Performance
2024-05-13,app_performance,15,151,0.0993377483443708,App Performance
2024-05-14,app_performance,15,119,0.1260504201680672,App Performance
2024-05-15,app_performance,16,114,0.1403508771929824,App Performance
2024-05-16,app_performance,23,129,0.1782945736434108,App Performance
2024-05-17,app_performance,18,117,0.1538461538461538,App Performance
2024-05-18,app_performance,16,130,0.123076923076923,App Performance
2024-05-19,app_performance,13,123,0.1056910569105691,App Performance
2024-05-20,app_performance,18,141,0.1276595744680851,App Performance
2024-05-21,app_performance,15,130,0.1153846153846153,App Performance
2024-05-22,app_performance,18,140,0.1285714285714285,App Performance
2024-05-23,app_performance,17,134,0.126865671641791,App Performance
2024-05-24,app_performance,21,132,0.1590909090909091,App Performance
2024-05-25,app_performance,24,125,0.192,App Performance
2024-05-26,app_performance,25,148,0.1689189189189189,App Performance
2024-05-27,app_performance,19,108,0.1759259259259259,App Performance
2024-05-28,app_performance,26,125,0.208,App Performance
2024-05-29,app_performance,17,122,0.1393442622950819,App Performance
2024-05-30,app_performance,15,133,0.112781954887218,App Performance
2024-05-31,app_performance,20,121,0.1652892561983471,App Performance
2024-06-01,app_performance,20,128,0.15625,App Performance
2024-06-02,app_performance,14,122,0.1147540983606557,App Performance
2024-06-03,app_performance,22,130,0.1692307692307692,App Performance
2024-06-04,app_performance,26,133,0.1954887218045112,App Performance
2024-06-05,app_performance,20,125,0.16,App Performance
2024-06-06,app_performance,24,145,0.1655172413793103,App Performance
2024-06-07,app_performance,19,126,0.1507936507936507,App Performance
2024-06-08,app_performance,25,136,0.1838235294117647,App Performance
2024-06-09,app_performance,14,120,0.1166666666666666,App Performance
2024-06-10,app_performance,13,107,0.1214953271028037,App Performance
2024-06-11,app_performance,25,143,0.1748251748251748,App Performance
2024-06-12,app_performance,28,128,0.21875,App Performance
2024-06-13,app_performance,19,136,0.1397058823529411,App Performance
2024-06-14,app_performance,22,125,0.176,App Performance
2024-06-15,app_performance,25,133,0.18796992481203,App Performance
2024-06-16,app_performance,24,155,0.1548387096774193,App Performance
2024-06-17,app_performance,17,129,0.1317829457364341,App Performance
2024-06-18,app_performance,20,133,0.150375939849624,App Performance
2024-06-19,app_performance,19,120,0.1583333333333333,App Performance
2024-06-20,app_performance,20,119,0.1680672268907563,App Performance
2024-06-21,app_performance,23,129,0.1782945736434108,App Performance
2024-06-22,app_performance,27,146,0.184931506849315,App Performance
2024-06-23,app_performance,18,146,0.1232876712328767,App Performance
2024-06-24,app_performance,22,144,0.1527777777777778,App Performance
2024-06-25,app_performance,26,162,0.1604938271604938,App Performance
2024-06-26,app_performance,20,129,0.1550387596899224,App Performance
2024-06-27,app_performance,24,148,0.1621621621621621,App Performance
2024-06-28,app_performance,13,106,0.1226415094339622,App Performance
2024-06-29,app_performance,22,124,0.1774193548387097,App Performance
2024-06-30,app_performance,22,156,0.141025641025641,App Performance
2024-07-01,app_performance,13,126,0.1031746031746031,App Performance
2024-07-02,app_performance,20,122,0.1639344262295081,App Performance
2024-07-03,app_performance,15,124,0.1209677419354838,App Performance
2024-07-04,app_performance,20,146,0.136986301369863,App Performance
2024-07-05,app_performance,30,154,0.1948051948051948,App Performance
2024-07-06,app_performance,19,128,0.1484375,App Performance
2024-07-07,app_performance,23,125,0.184,App Performance
2024-07-08,app_performance,14,130,0.1076923076923077,App Performance
2024-07-09,app_performance,34,153,0.2222222222222222,App Performance
2024-07-10,app_performance,22,141,0.1560283687943262,App Performance
2024-07-11,app_performance,23,132,0.1742424242424242,App Performance
2024-07-12,app_performance,19,137,0.1386861313868613,App Performance
2024-07-13,app_performance,15,130,0.1153846153846153,App Performance
2024-07-14,app_performance,19,130,0.1461538461538461,App Performance
2024-07-15,app_performance,17,115,0.1478260869565217,App Performance
2024-07-16,app_performance,32,149,0.2147651006711409,App Performance
2024-07-17,app_performance,30,125,0.24,App Performance
2024-07-18,app_performance,24,120,0.2,App Performance
2024-07-19,app_performance,21,129,0.1627906976744186,App Performance
2024-07-20,app_performance,25,143,0.1748251748251748,App Performance
2024-07-21,app_performance,21,145,0.1448275862068965,App Performance
2024-07-22,app_performance,23,148,0.1554054054054054,App Performance
2024-07-23,app_performance,17,145,0.1172413793103448,App Performance
2024-07-24,app_performance,25,115,0.217391304347826,App Performance
2024-07-25,app_performance,33,147,0.2244897959183673,App Performance
2024-07-26,app_performance,25,139,0.1798561151079136,App Performance
2024-07-27,app_performance,11,123,0.089430894308943,App Performance
2024-07-28,app_performance,22,123,0.1788617886178861,App Performance
2024-07-29,app_performance,15,126,0.119047619047619,App Performance
2024-07-30,app_performance,19,138,0.1376811594202898,App Performance
2024-07-31,app_performance,13,120,0.1083333333333333,App Performance
2024-08-01,app_performance,18,124,0.1451612903225806,App Performance
2024-08-02,app_performance,24,134,0.1791044776119403,App Performance
2024-08-03,app_performance,13,131,0.099236641221374,App Performance
2024-08-04,app_performance,20,119,0.1680672268907563,App Performance
2024-08-05,app_performance,26,115,0.2260869565217391,App Performance
2024-08-06,app_performance,21,139,0.1510791366906475,App Performance
2024-08-07,app_performance,20,123,0.1626016260162601,App Performance
2024-08-08,app_performance,24,134,0.1791044776119403,App Performance
2024-08-09,app_performance,14,119,0.1176470588235294,App Performance
2024-08-10,app_performance,19,127,0.1496062992125984,App Performance
2024-08-11,app_performance,16,140,0.1142857142857142,App Performance
2024-08-12,app_performance,17,142,0.1197183098591549,App Performance
2024-08-13,app_performance,14,133,0.1052631578947368,App Performance
2024-08-14,app_performance,20,145,0.1379310344827586,App Performance
2024-08-15,app_performance,20,121,0.1652892561983471,App Performance
2024-08-16,app_performance,20,93,0.2150537634408602,App Performance
2024-08-17,app_performance,24,134,0.1791044776119403,App Performance
2024-08-18,app_performance,20,145,0.1379310344827586,App Performance
2024-08-19,app_performance,21,132,0.1590909090909091,App Performance
2024-08-20,app_performance,26,151,0.1721854304635761,App Performance
2024-08-21,app_performance,20,135,0.1481481481481481,App Performance
2024-08-22,app_performance,13,107,0.1214953271028037,App Performance
2024-08-23,app_performance,17,116,0.146551724137931,App Performance
2024-08-24,app_performance,19,145,0.1310344827586207,App Performance
2024-08-25,app_performance,26,124,0.2096774193548387,App Performance
2024-08-26,app_performance,26,134,0.1940298507462686,App Performance
2024-08-27,app_performance,11,123,0.089430894308943,App Performance
2024-08-28,app_performance,22,133,0.1654135338345864,App Performance
2024-08-29,app_performance,21,148,0.1418918918918918,App Performance
2024-08-30,app_performance,16,141,0.1134751773049645,App Performance
2024-08-31,app_performance,25,143,0.1748251748251748,App Performance
2024-09-01,app_performance,26,117,0.2222222222222222,App Performance
2024-09-02,app_performance,31,130,0.2384615384615384,App Performance
2024-09-03,app_performance,25,149,0.1677852348993288,App Performance
2024-09-04,app_performance,21,141,0.1489361702127659,App Performance
2024-09-05,app_performance,21,129,0.1627906976744186,App Performance
2024-09-06,app_performance,17,137,0.1240875912408759,App Performance
2024-09-07,app_performance,35,143,0.2447552447552447,App Performance
2024-09-08,app_performance,20,140,0.1428571428571428,App Performance
2024-09-09,app_performance,19,133,0.1428571428571428,App Performance
2024-09-10,app_performance,24,131,0.183206106870229,App Performance
2024-09-11,app_performance,18,123,0.1463414634146341,App Performance
2024-09-12,app_performance,21,128,0.1640625,App Performance
2024-09-13,app_performance,17,133,0.1278195488721804,App Performance
2024-09-14,app_performance,30,141,0.2127659574468085,App Performance
2024-09-15,app_performance,27,122,0.221311475409836,App Performance
2024-09-16,app_performance,20,136,0.1470588235294117,App Performance
2024-09-17,app_performance,21,136,0.1544117647058823,App Performance
2024-09-18,app_performance,14,128,0.109375,App Performance
2024-09-19,app_performance,19,122,0.1557377049180328,App Performance
2024-09-20,app_performance,22,154,0.1428571428571428,App Performance
2024-09-21,app_performance,21,149,0.1409395973154362,App Performance
2024-09-22,app_performance,14,121,0.1157024793388429,App Performance
2024-09-23,app_performance,22,142,0.1549295774647887,App Performance
2024-09-24,app_performance,22,119,0.1848739495798319,App Performance
2024-09-25,app_performance,23,144,0.1597222222222222,App Performance
2024-09-26,app_performance,22,120,0.1833333333333333,App Performance
2024-09-27,app_performance,17,111,0.1531531531531531,App Performance
2024-09-28,app_performance,16,135,0.1185185185185185,App Performance
2024-09-29,app_performance,27,156,0.173076923076923,App Performance
2024-09-30,app_performance,10,116,0.0862068965517241,App Performance
2024-10-01,app_performance,21,133,0.1578947368421052,App Performance
2024-10-02,app_performance,16,114,0.1403508771929824,App Performance
2024-10-03,app_performance,22,110,0.2,App Performance
2024-10-04,app_performance,21,134,0.1567164179104477,App Performance
2024-10-05,app_performance,23,143,0.1608391608391608,App Performance
2024-10-06,app_performance,24,142,0.1690140845070422,App Performance
2024-10-07,app_performance,21,124,0.1693548387096774,App Performance
2024-10-08,app_performance,10,122,0.081967213114754,App Performance
2024-10-09,app_performance,25,129,0.1937984496124031,App Performance
2024-10-10,app_performance,26,130,0.2,App Performance
2024-10-11,app_performance,28,141,0.1985815602836879,App Performance
2024-10-12,app_performance,26,119,0.2184873949579832,App Performance
2024-10-13,app_performance,29,145,0.2,App Performance
2024-10-14,app_performance,23,130,0.1769230769230769,App Performance
2024-10-15,app_performance,15,120,0.125,App Performance
2024-10-16,app_performance,19,112,0.1696428571428571,App Performance
2024-10-17,app_performance,20,133,0.150375939849624,App Performance
2024-10-18,app_performance,28,112,0.25,App Performance
2024-10-19,app_performance,26,134,0.1940298507462686,App Performance
2024-10-20,app_performance,27,128,0.2109375,App Performance
2024-10-21,app_performance,26,127,0.2047244094488189,App Performance
2024-10-22,app_performance,26,136,0.1911764705882352,App Performance
2024-10-23,app_performance,23,143,0.1608391608391608,App Performance
2024-10-24,app_performance,27,118,0.2288135593220339,App Performance
2024-10-25,app_performance,11,148,0.0743243243243243,App Performance
2024-10-26,app_performance,27,133,0.2030075187969924,App Performance
2024-10-27,app_performance,14,124,0.1129032258064516,App Performance
2024-10-28,app_performance,28,133,0.2105263157894736,App Performance
2024-10-29,app_performance,25,128,0.1953125,App Performance
2024-10-30,app_performance,11,115,0.0956521739130434,App Performance
2024-10-31,app_performance,18,127,0.1417322834645669,App Performance
2024-11-01,app_performance,26,136,0.1911764705882352,App Performance
2024-11-02,app_performance,15,132,0.1136363636363636,App Performance
2024-11-03,app_performance,21,117,0.1794871794871795,App Performance
2024-11-04,app_performance,35,179,0.1955307262569832,App Performance
2024-11-05,app_performance,22,140,0.1571428571428571,App Performance
2024-11-06,app_performance,22,146,0.1506849315068493,App Performance
2024-11-07,app_performance,22,124,0.1774193548387097,App Performance
2024-11-08,app_performance,34,150,0.2266666666666666,App Performance
2024-11-09,app_performance,19,141,0.1347517730496454,App Performance
2024-11-10,app_performance,16,127,0.1259842519685039,App Performance
2024-11-11,app_performance,25,120,0.2083333333333333,App Performance
2024-11-12,app_performance,18,126,0.1428571428571428,App Performance
2024-11-13,app_performance,19,139,0.1366906474820144,App Performance
2024-11-14,app_performance,14,126,0.1111111111111111,App Performance
2024-11-15,app_performance,18,109,0.1651376146788991,App Performance
2024-11-16,app_performance,25,139,0.1798561151079136,App Performance
2024-11-17,app_performance,18,120,0.15,App Performance
2024-11-18,app_performance,16,138,0.1159420289855072,App Performance
2024-11-19,app_performance,22,135,0.1629629629629629,App Performance
2024-11-20,app_performance,14,118,0.1186440677966101,App Performance
2024-11-21,app_performance,22,133,0.1654135338345864,App Performance
2024-11-22,app_performance,23,142,0.1619718309859155,App Performance
2024-11-23,app_performance,23,134,0.1716417910447761,App Performance
2024-11-24,app_performance,15,134,0.1119402985074626,App Performance
2024-11-25,app_performance,18,111,0.1621621621621621,App Performance
2024-11-26,app_performance,26,143,0.1818181818181818,App Performance
2024-11-27,app_performance,19,136,0.1397058823529411,App Performance
2024-11-28,app_performance,17,134,0.126865671641791,App Performance
2024-11-29,app_performance,25,131,0.1908396946564885,App Performance
2024-11-30,app_performance,18,140,0.1285714285714285,App Performance
2024-12-01,app_performance,19,138,0.1376811594202898,App Performance
2024-12-02,app_performance,20,124,0.1612903225806451,App Performance
2024-12-03,app_performance,20,134,0.1492537313432835,App Performance
2024-12-04,app_performance,22,130,0.1692307692307692,App Performance
2024-12-05,app_performance,27,135,0.2,App Performance
2024-12-06,app_performance,20,140,0.1428571428571428,App Performance
2024-12-07,app_performance,13,141,0.0921985815602836,App Performance
2024-12-08,app_performance,17,138,0.1231884057971014,App Performance
2024-12-09,app_performance,21,145,0.1448275862068965,App Performance
2024-12-10,app_performance,24,141,0.1702127659574468,App Performance
2024-12-11,app_performance,27,137,0.1970802919708029,App Performance
2024-12-12,app_performance,15,142,0.1056338028169014,App Performance
2024-12-13,app_performance,12,140,0.0857142857142857,App Performance
2024-12-14,app_performance,19,124,0.1532258064516129,App Performance
2024-12-15,app_performance,13,128,0.1015625,App Performance
2024-12-16,app_performance,26,132,0.1969696969696969,App Performance
2024-12-17,app_performance,13,115,0.1130434782608695,App Performance
2024-12-18,app_performance,17,122,0.1393442622950819,App Performance
2024-12-19,app_performance,23,120,0.1916666666666666,App Performance
2024-12-20,app_performance,23,132,0.1742424242424242,App Performance
2024-12-21,app_performance,21,107,0.1962616822429906,App Performance
2024-12-22,app_performance,20,143,0.1398601398601398,App Performance
2024-12-23,app_performance,20,129,0.1550387596899224,App Performance
2024-12-24,app_performance,19,103,0.1844660194174757,App Performance
2024-12-25,app_performance,15,117,0.1282051282051282,App Performance
2024-12-26,app_performance,19,131,0.1450381679389313,App Performance
2024-12-27,app_performance,16,136,0.1176470588235294,App Performance
2024-12-28,app_performance,19,134,0.1417910447761194,App Performance
2024-12-29,app_performance,22,135,0.1629629629629629,App Performance
2024-12-30,app_performance,22,149,0.1476510067114094,App Performance
2024-12-31,app_performance,17,129,0.1317829457364341,App Performance
2025-01-01,app_performance,21,118,0.1779661016949152,App Performance
2025-01-02,app_performance,22,134,0.1641791044776119,App Performance
2025-01-03,app_performance,21,137,0.1532846715328467,App Performance
2025-01-04,app_performance,27,119,0.226890756302521,App Performance
2025-01-05,app_performance,33,148,0.2229729729729729,App Performance
2025-01-06,app_performance,28,156,0.1794871794871795,App Performance
2025-01-07,app_performance,21,126,0.1666666666666666,App Performance
2025-01-08,app_performance,25,150,0.1666666666666666,App Performance
2025-01-09,app_performance,20,131,0.1526717557251908,App Performance
2025-01-10,app_performance,28,128,0.21875,App Performance
2025-01-11,app_performance,23,148,0.1554054054054054,App Performance
2025-01-12,app_performance,35,136,0.2573529411764705,App Performance
2025-01-13,app_performance,24,123,0.1951219512195122,App Performance
2025-01-14,app_performance,18,135,0.1333333333333333,App Performance
2025-01-15,app_performance,13,139,0.0935251798561151,App Performance
2025-01-16,app_performance,25,148,0.1689189189189189,App Performance
2025-01-17,app_performance,26,156,0.1666666666666666,App Performance
2025-01-18,app_performance,13,120,0.1083333333333333,App Performance
2025-01-19,app_performance,15,120,0.125,App Performance
2025-01-20,app_performance,26,132,0.1969696969696969,App Performance
2025-01-21,app_performance,25,130,0.1923076923076923,App Performance
2025-01-22,app_performance,14,152,0.0921052631578947,App Performance
2025-01-23,app_performance,21,139,0.1510791366906475,App Performance
2025-01-24,app_performance,16,126,0.1269841269841269,App Performance
2025-01-25,app_performance,21,143,0.1468531468531468,App Performance
2025-01-26,app_performance,27,148,0.1824324324324324,App Performance
2025-01-27,app_performance,16,113,0.1415929203539823,App Performance
2025-01-28,app_performance,18,156,0.1153846153846153,App Performance
2025-01-29,app_performance,27,137,0.1970802919708029,App Performance
2025-01-30,app_performance,15,136,0.1102941176470588,App Performance
2025-01-31,app_performance,14,136,0.1029411764705882,App Performance
2025-02-01,app_performance,14,132,0.106060606060606,App Performance
2025-02-02,app_performance,14,138,0.1014492753623188,App Performance
2025-02-03,app_performance,12,138,0.0869565217391304,App Performance
2025-02-04,app_performance,15,132,0.1136363636363636,App Performance
2025-02-05,app_performance,20,139,0.1438848920863309,App Performance
2025-02-06,app_performance,28,143,0.1958041958041958,App Performance
2025-02-07,app_performance,29,149,0.1946308724832214,App Performance
2025-02-08,app_performance,21,128,0.1640625,App Performance
2025-02-09,app_performance,26,139,0.1870503597122302,App Performance
2025-02-10,app_performance,25,138,0.181159420289855,App Performance
2025-02-11,app_performance,17,129,0.1317829457364341,App Performance
2025-02-12,app_performance,27,140,0.1928571428571428,App Performance
2025-02-13,app_performance,24,148,0.1621621621621621,App Performance
2025-02-14,app_performance,11,116,0.0948275862068965,App Performance
2025-02-15,app_performance,22,128,0.171875,App Performance
2025-02-16,app_performance,17,143,0.1188811188811188,App Performance
2025-02-17,app_performance,20,136,0.1470588235294117,App Performance
2025-02-18,app_performance,28,145,0.193103448275862,App Performance
2025-02-19,app_performance,18,117,0.1538461538461538,App Performance
2025-02-20,app_performance,22,143,0.1538461538461538,App Performance
2025-02-21,app_performance,18,139,0.1294964028776978,App Performance
2025-02-22,app_performance,20,114,0.175438596491228,App Performance
2025-02-23,app_performance,12,123,0.0975609756097561,App Performance
2025-02-24,app_performance,22,135,0.1629629629629629,App Performance
2025-02-25,app_performance,24,139,0.1726618705035971,App Performance
2025-02-26,app_performance,24,127,0.1889763779527559,App Performance
2025-02-27,app_performance,24,120,0.2,App Performance
2025-02-28,app_performance,16,130,0.123076923076923,App Performance
2025-03-01,app_performance,26,137,0.1897810218978102,App Performance
2025-03-02,app_performance,28,141,0.1985815602836879,App Performance
2025-03-03,app_performance,23,128,0.1796875,App Performance
2025-03-04,app_performance,13,142,0.0915492957746478,App Performance
2025-03-05,app_performance,17,137,0.1240875912408759,App Performance
2025-03-06,app_performance,19,143,0.1328671328671328,App Performance
2025-03-07,app_performance,19,123,0.1544715447154471,App Performance
2025-03-08,app_performance,25,128,0.1953125,App Performance
2025-03-09,app_performance,15,135,0.1111111111111111,App Performance
2025-03-10,app_performance,28,127,0.2204724409448819,App Performance
2025-03-11,app_performance,22,138,0.1594202898550724,App Performance
2025-03-12,app_performance,15,133,0.112781954887218,App Performance
2025-03-13,app_performance,17,121,0.140495867768595,App Performance
2025-03-14,app_performance,18,140,0.1285714285714285,App Performance
2025-03-15,app_performance,12,131,0.0916030534351145,App Performance
2025-03-16,app_performance,29,134,0.2164179104477611,App Performance
2025-03-17,app_performance,29,135,0.2148148148148148,App Performance
2025-03-18,app_performance,16,99,0.1616161616161616,App Performance
2025-03-19,app_performance,16,121,0.1322314049586777,App Performance
2025-03-20,app_performance,34,120,0.2833333333333333,App Performance
2025-03-21,app_performance,22,138,0.1594202898550724,App Performance
2025-03-22,app_performance,18,142,0.1267605633802817,App Performance
2025-03-23,app_performance,23,121,0.1900826446280991,App Performance
2025-03-24,app_performance,20,146,0.136986301369863,App Performance
2025-03-25,app_performance,22,119,0.1848739495798319,App Performance
2025-03-26,app_performance,30,137,0.218978102189781,App Performance
2025-03-27,app_performance,26,131,0.1984732824427481,App Performance
2025-03-28,app_performance,21,125,0.168,App Performance
2025-03-29,app_performance,21,125,0.168,App Performance
2025-03-30,app_performance,20,137,0.145985401459854,App Performance
2025-03-31,app_performance,20,150,0.1333333333333333,App Performance
2025-04-01,app_performance,23,152,0.1513157894736842,App Performance
2025-04-02,app_performance,20,145,0.1379310344827586,App Performance
2025-04-03,app_performance,18,138,0.1304347826086956,App Performance
2025-04-04,app_performance,11,116,0.0948275862068965,App Performance
2025-04-05,app_performance,23,148,0.1554054054054054,App Performance
2025-04-06,app_performance,24,139,0.1726618705035971,App Performance
2025-04-07,app_performance,24,119,0.2016806722689075,App Performance
2025-04-08,app_performance,29,127,0.2283464566929134,App Performance
2025-04-09,app_performance,15,124,0.1209677419354838,App Performance
2025-04-10,app_performance,20,147,0.1360544217687075,App Performance
2025-04-11,app_performance,21,150,0.14,App Performance
2025-04-12,app_performance,28,158,0.1772151898734177,App Performance
2025-04-13,app_performance,15,109,0.1376146788990825,App Performance
2025-04-14,app_performance,20,132,0.1515151515151515,App Performance
2025-04-15,app_performance,29,149,0.1946308724832214,App Performance
2025-04-16,app_performance,19,130,0.1461538461538461,App Performance
